id,uid,name,shortname,longtitude,latitude,nhfrid,subcounty_uid,subcounty,district_uid,district,region,level,ownership,authority,status,facility_id,subcounty_id,district_id,region_id,licensed,address,contact_personemail,contact_personmobile,contact_personname,contact_persontitle,date_opened,bed_capacity,services,user_district_id,owner_id,createdAt,updatedAt
195,aFgrVHVDqoZ,Amuru Lacor Health Centre III,Amuru Lacor HC III,31.93769,2.811959,8008026930506,acwO6ZCWJj7,Amuru Subcounty,C0RSe3EWBqU,Amuru District,Acholi,HC III,PNFP,UCMB,Functional,34798,1670,19,3,,,,,,,,,[],,1,2025-09-07 15:14:27.479 +0300,2025-09-07 15:14:27.479 +0300
4460,AJxamlmKn2x,Keyo Health Centre II,Keyo HC II,32.188866,2.811973,8008025380081,COaxzbRhsBA,Lamogi Subcounty,C0RSe3EWBqU,Amuru District,Acholi,HC II,PNFP,UPMB,Functional,34635,1036,19,3,,,,,,,,,[],,1,2025-09-07 15:14:43.175 +0300,2025-09-07 15:14:43.175 +0300
4461,UZYxp87I4oX,Keyo Medical Health Centre II,Keyo Medical Centre HC II,32.189007,2.810001,8008026525725,COaxzbRhsBA,Lamogi Subcounty,C0RSe3EWBqU,Amuru District,Acholi,HC II,PFP,Private Authority,Functional,34621,1036,19,3,,,,,,,,,[],,1,2025-09-07 15:14:43.180 +0300,2025-09-07 15:14:43.180 +0300
4498,kG0Pg9QsbJM,St. Nektarios Orthodox Health Centre III,St. Nektarios Orthodox HC III,32.31879,2.837696,8008022139677,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC III,PNFP,Private Authority,Functional,34742,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.319 +0300,2025-09-07 15:14:43.319 +0300
406,RsY5tCgiuHp,Gulu Independent Hospital,Gulu Independent Hospital,32.290092,2.776519,8008029752838,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,General Hospital,PFP,Private Authority,Functional,34575,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.368 +0300,2025-09-07 15:14:28.368 +0300
407,x1UaYpPwx6c,Gulu Military General Hospital,Gulu Military Hospital,32.2808,2.779875,8008027886640,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,General Hospital,GOV,UPDF,Functional,34861,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.374 +0300,2025-09-07 15:14:28.374 +0300
408,i7JbInoEb2D,Gulu Prisons Health Centre III,Gulu Prison HC III,32.292896,2.770191,8008021675087,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC III,GOV,UPS,Functional,34830,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.381 +0300,2025-09-07 15:14:28.381 +0300
409,pVtYCy55mn4,Gulu Women Prisons Health Centre II,Gulu Women Prison HC II,,,8008027569947,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC II,GOV,UPS,Functional,34705,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.386 +0300,2025-09-07 15:14:28.386 +0300
410,S0RHvHct4uS,International Medical Centre,International Medical Centre Clinic,32.294285,2.777002,8008021509454,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PFP,Private Authority,Functional,34553,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.389 +0300,2025-09-07 15:14:28.389 +0300
411,jnS54maqjwy,Kony-Kwo Clinic,Kony-Kwo Clinic,32.248844,2.765609,8008028452148,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PFP,Private Authority,Non-Functional,34558,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.392 +0300,2025-09-07 15:14:28.392 +0300
412,n8DIemz1Xoh,Layibi Techo Health Centre III,Layibi Techo HC III,32.292267,2.745584,8008025286778,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC III,GOV,Local Government,Functional,34752,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.396 +0300,2025-09-07 15:14:28.396 +0300
418,aPsvoBYxsDS,St. Mary's Hospital Lacor,St. Mary's  Hospital Lacor,32.252296,2.765965,8008021378937,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,General Hospital,PNFP,SOS,Functional,34791,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.419 +0300,2025-09-07 15:14:28.419 +0300
413,JIhuoOFwtAr,Light Rays Uganda Health Centre II,Light Rays Uganda HC II,32.248455,2.770688,8008029984038,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PNFP,Private Authority,Functional,34796,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.399 +0300,2025-09-07 15:14:28.399 +0300
414,aRBRoPNJuhf,Marie Stopes Uganda Gulu Health Centre II,Marie Stopes Uganda Gulu HC II,32.29788,2.774532,8008021284363,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PNFP,Private Authority,Functional,34762,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.404 +0300,2025-09-07 15:14:28.404 +0300
415,F2C1BkGVMSW,Oitino Health Centre II,Oitino HC II,32.235275,2.80716,8008029712577,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC II,GOV,Local Government,Functional,34727,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.408 +0300,2025-09-07 15:14:28.408 +0300
417,oA9gSEEB1qd,Piwan Medical Centre,Piwan Medical Centre,,,,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PFP,Private Authority,Functional,34681,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.415 +0300,2025-09-07 15:14:28.415 +0300
416,jysVbegOvJ8,Pikwo Medical Centre Clinic,Pikwo Medical Centre Clinic,32.290047,2.776228,8008029592725,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PFP,Private Authority,Functional,34527,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.412 +0300,2025-09-07 15:14:28.412 +0300
4492,CM43BBuBghi,Pece Awel Health Centre III,Pece Awel HC III,32.310043,2.770335,8008026111440,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC III,GOV,Local Government,Functional,34731,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.299 +0300,2025-09-07 15:14:43.299 +0300
4496,bkDIfDrVsnC,St. Bakita Medical Centre and Maternity Home,St. Bakita Medical Centre and Maternity Home,,,8008021034502,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PFP,Private Authority,Functional,34729,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.313 +0300,2025-09-07 15:14:43.313 +0300
4491,y6obJSQlHLE,Musgrave Health Centre II,Musgrave HC II,32.34462,2.766426,8008022587610,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PNFP,Private Authority,Non-Functional,34630,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.295 +0300,2025-09-07 15:14:43.295 +0300
4495,o3GWM4VVhQy,Reproductive Health Uganda (Gulu) Health Centre II,Reproductive Health Uganda (Gulu) HC II,32.30278,2.775286,8008021402145,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PNFP,Private Authority,Functional,34578,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.309 +0300,2025-09-07 15:14:43.309 +0300
400,AbgTvK9gyhA,Care Plus Medical Centre,Care Plus Medical Centre,,,8008021759353,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PFP,Private Authority,Functional,34593,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.338 +0300,2025-09-07 15:14:28.338 +0300
401,Az3dr4kZboc,Charity Medical Centre,Charity Medical Centre,,,8008023170969,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PFP,Private Authority,Non-Functional,34831,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.343 +0300,2025-09-07 15:14:28.343 +0300
4490,Vc52QmdPT1X,Mola Medical Centre Clinic,Mola Medical Centre Clinic,32.300117,2.773002,8008028631425,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PFP,Private Authority,Non-Functional,34538,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.291 +0300,2025-09-07 15:14:43.291 +0300
402,gNOc58wzKHx,Child Care Community Centre,Child Care Community Centre,32.290398,2.819564,8008021605127,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PFP,Private Authority,Functional,34853,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.348 +0300,2025-09-07 15:14:28.348 +0300
4481,afGTmR6EesS,Gulu Police Health Centre III,Gulu Police HC III,32.302494,2.771163,8008022568152,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC III,GOV,UPF,Functional,34679,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.258 +0300,2025-09-07 15:14:43.258 +0300
403,aoBupw5zrMP,Comboni Samaritans Health Centre II,Comboni Samaritans HC II,32.29009,2.759193,8008025313759,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PNFP,UCMB,Functional,34765,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.353 +0300,2025-09-07 15:14:28.353 +0300
4489,pD07V67nAEZ,Mary Queen Of Peace Health Centre III,Mary Queen Of Peace HC III,32.36602,2.792912,8008026157696,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC III,PNFP,UCMB,Functional,34594,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.288 +0300,2025-09-07 15:14:43.288 +0300
4480,ac0AKXEU6Cz,Gulu Lifeline Clinic,Gulu Lifeline Clinic,,,8008028569908,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PFP,Private Authority,Non-Functional,34850,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.255 +0300,2025-09-07 15:14:43.255 +0300
4499,atGRMXTBJaA,TASO Gulu,TASO Gulu Special Clinic,32.299328,2.776794,8008021553208,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PNFP,Private Authority,Functional,34534,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.323 +0300,2025-09-07 15:14:43.323 +0300
4485,iRuin8Wmvzp,Healing Hand Medical Centre,Healing Hand Medical Centre,,,8008026226124,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PFP,Private Authority,Functional,34619,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.273 +0300,2025-09-07 15:14:43.273 +0300
4482,QDc7Wijvfca,Gulu Regional Referral Hospital,Gulu Regional Referral Hospital,32.298885,2.777541,8008022721325,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,RRH,GOV,MOH,Functional,34857,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.263 +0300,2025-09-07 15:14:43.263 +0300
404,UpumtCGZcN0,Glanhor Clinic,Glanhor Clinic,32.302597,2.754792,8008023614565,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PFP,Private Authority,Functional,34725,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.359 +0300,2025-09-07 15:14:28.359 +0300
405,LIuykl04kI9,Good Hope Medical Centre(Gulu) Clinic,Good Hope Medical Centre (Gulu) Clinic,32.296486,2.769862,8008021505238,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PFP,UCBHCA,Non-Functional,34677,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.363 +0300,2025-09-07 15:14:28.363 +0300
4497,XpSHs0t1rtF,St. Mauritz Health Centre III,St. Mauritz HC III,32.302197,2.800341,8008022107899,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC III,PNFP,UCMB,Functional,34556,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.316 +0300,2025-09-07 15:14:43.316 +0300
399,aKP6B0Z5nbZ,Bardege Health Centre III,Bardege HC III,32.293182,2.794789,8008022999056,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC III,GOV,Local Government,Functional,34866,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.334 +0300,2025-09-07 15:14:28.334 +0300
398,YLwAhOTWHrQ,Alokolum Health Centre II,Alokolum HC II,32.22729,2.755539,8008023046583,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC II,GOV,Local Government,Functional,34724,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.330 +0300,2025-09-07 15:14:28.330 +0300
4488,elqHQKpMveQ,Laroo Health Centre III,Laroo HC III,32.32488,2.785601,8008025315212,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC III,GOV,Local Government,Functional,34863,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.285 +0300,2025-09-07 15:14:43.285 +0300
4487,FvZUwmuSrzB,Lapeta Health Centre II,Lapeta HC II,32.325184,2.825758,8008021672118,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC II,GOV,Local Government,Functional,34782,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.281 +0300,2025-09-07 15:14:43.281 +0300
4478,DgcoJ3W21vA,Flama Uganda Health Centre II,Flama Uganda HC II,32.299625,2.774748,8008027242131,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PNFP,Private Authority,Functional,34803,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.248 +0300,2025-09-07 15:14:43.248 +0300
4477,aLYCBzAcgPU,Fitzmann Medical and Dental Clinic,Fitzmann Medical and Dental Clinic,32.300983,2.771777,8008027544227,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PFP,Private Authority,Functional,34624,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.245 +0300,2025-09-07 15:14:43.245 +0300
4493,MRK5dHBnvSw,Pece Prisons Health Centre II,Pece Prisons HC II,32.31766,2.776443,8008028547696,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC II,GOV,UPS,Functional,34842,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.302 +0300,2025-09-07 15:14:43.302 +0300
4486,huR6kAEICw4,Karin Medical Health Centre III,Karin Medical Centre HC III,32.33498,2.816177,8008025756588,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC III,PNFP,UPMB,Functional,34840,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.277 +0300,2025-09-07 15:14:43.277 +0300
422,asZMKtqcAd9,Victory Medical Centre Clinic (Laroo),Victory Medical Centre Clinic (Laroo) HC II,32.29714,2.770455,8008027732562,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PFP,Private Authority,Functional,34746,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.437 +0300,2025-09-07 15:14:28.437 +0300
4494,DCyQXcoWZw7,Pilwak Clinic (Pece),Pilwak Clinic (Pece) HC II,32.29946,2.765195,8008024929942,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PFP,Private Authority,Functional,34646,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.305 +0300,2025-09-07 15:14:43.305 +0300
4476,pXRws5D6wrR,Community Clinic,Community Clinic,32.298653,2.770935,8008021038265,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PFP,Private Authority,Functional,34563,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.242 +0300,2025-09-07 15:14:43.242 +0300
421,LPJ8Gxge7ig,St. Philip Health Centre II,St. Philip HC II,32.274944,2.764646,8008027073240,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PNFP,UPMB,Functional,34560,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.432 +0300,2025-09-07 15:14:28.432 +0300
4483,GDyo7zIJZ29,Gulu University Health Centre II,Gulu University HC II,32.316154,2.787377,8008022468115,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC II,GOV,MoES,Functional,34643,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.266 +0300,2025-09-07 15:14:43.266 +0300
4473,b2LlvIFGc5U,AAR Gulu Clinic,AAR Gulu Clinic,32.298496,2.772942,8008029433295,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PFP,Private Authority,Functional,34809,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.229 +0300,2025-09-07 15:14:43.229 +0300
420,PDrCI0KZp8c,St. Monica Health Centre II,St. Monica HC II,32.289017,2.769779,8008022843404,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PNFP,UCMB,Functional,34757,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.428 +0300,2025-09-07 15:14:28.428 +0300
4479,fLjNMAg4ymN,Goodwilll Polyclinic,Goodwilll Polyclinic,,,8008023693023,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,Clinic,PNFP,Private Authority,Non-Functional,34805,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.252 +0300,2025-09-07 15:14:43.252 +0300
4475,aE0Yzd3YZQ9,Aywee Health Centre III,Aywee HC III,32.316856,2.757654,8008022836351,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC III,GOV,Local Government,Functional,34595,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.237 +0300,2025-09-07 15:14:43.237 +0300
4474,CkUZza1MI3Y,Agonga Karine Community Health Centre II,Agonga Karine Community HC II,32.2905,2.819524,8008029928251,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PNFP,Private Authority,Functional,34528,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.233 +0300,2025-09-07 15:14:43.233 +0300
4500,rigBgTrixkr,Unyama Health Centre II,Unyama HC II,32.348526,2.796725,8008022162555,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC II,GOV,Local Government,Functional,34656,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.326 +0300,2025-09-07 15:14:43.326 +0300
419,l6Hyq52O7B1,St. Mary's Medical Centre,St. Mary's Medical Centre,,,,xN3BZZ5MtYs,Bar-Dege Layibi Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PFP,Private Authority,Functional,34748,747,20,3,,,,,,,,,[],,1,2025-09-07 15:14:28.423 +0300,2025-09-07 15:14:28.423 +0300
4484,qZUu0ylcHTa,Gulu Youth Health Centre II,Gulu Youth Centre HC II,32.3004,2.782387,8008025702941,LllQ7wFfkGG,Laroo Pece Division,szlrGpmFlu9,Gulu City,Acholi,HC II,PFP,NGO,Functional,34774,740,20,3,,,,,,,,,[],,1,2025-09-07 15:14:43.270 +0300,2025-09-07 15:14:43.270 +0300
7684,UgqKAVxjbex,Pugwinyi Health Centre II,Pugwinyi HC II,32.207428,2.957975,8008024751647,eqWTxwNFZ3e,Owo Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC II,GOV,Local Government,Functional,34651,406,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.256 +0300,2025-09-07 15:14:55.256 +0300
7725,cStwSlODOpK,Kal Alii Health Centre II,Kal Alii HC II,32.454582,2.897302,8008027041837,OKIyTJatyIr,Paicho Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC II,GOV,Local Government,Functional,34709,285,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.350 +0300,2025-09-07 15:14:55.350 +0300
7724,RefkDqDX6jq,Gracius Clinic and Maternity Home,Gracius Clinic and Maternity Home,32.51882,2.924162,8008028612625,OKIyTJatyIr,Paicho Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,Clinic,PFP,UCBHCA,Functional,34629,285,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.347 +0300,2025-09-07 15:14:55.347 +0300
7723,apGje3lIGEP,Cwero Health Centre III,Cwero HC III,32.514095,2.922571,8008029857656,OKIyTJatyIr,Paicho Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC III,GOV,Local Government,Functional,34836,285,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.345 +0300,2025-09-07 15:14:55.345 +0300
887,UH56sJpuPoN,Rwotobilo Health Centre II,Rwotobilo HC II,32.22677,2.899117,8008025639492,LNkFivzpeA1,Bungatira Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC II,GOV,Local Government,Functional,34839,1050,21,3,,,,,,,,,[],,1,2025-09-07 15:14:30.145 +0300,2025-09-07 15:14:30.145 +0300
886,WKobZy8pNwR,Punena Health Centre II,Punena HC II,32.286114,2.877292,8008021104152,LNkFivzpeA1,Bungatira Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC II,GOV,Local Government,Functional,34653,1050,21,3,,,,,,,,,[],,1,2025-09-07 15:14:30.141 +0300,2025-09-07 15:14:30.141 +0300
885,dIbIL5tIcDi,Lukodi Health Centre II,Lukodi HC II,32.29945,2.913809,8008024515617,LNkFivzpeA1,Bungatira Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC II,PNFP,Private Authority,Functional,34596,1050,21,3,,,,,,,,,[],,1,2025-09-07 15:14:30.136 +0300,2025-09-07 15:14:30.136 +0300
884,KBjtlZguP00,Coope Health Centre II,Coope HC II,32.27813,2.858875,8008026480969,LNkFivzpeA1,Bungatira Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC II,GOV,Local Government,Functional,34759,1050,21,3,,,,,,,,,[],,1,2025-09-07 15:14:30.132 +0300,2025-09-07 15:14:30.132 +0300
8262,P2sdfoxH0a7,Angaya Health Centre III,Angaya HC III,32.379013,2.838155,8008029150048,Anb2BySBeLP,Unyama Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC III,GOV,Local Government,Functional,34612,1648,21,3,,,,,,,,,[],,1,2025-09-07 15:14:56.756 +0300,2025-09-07 15:14:56.756 +0300
7681,Gzcd4Zsd8iB,Lugore Health Centre II,Lugore HC II,32.353592,3.047497,8008029091416,ALL4sSTGBRn,Owalo Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC II,GOV,Local Government,Functional,34554,1591,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.250 +0300,2025-09-07 15:14:55.250 +0300
325,Z1dfGmIoSeF,Awach Health Centre IV,Awach HC IV,32.40162,2.967422,8008029029478,nd7BxeKY0BC,Awach Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC IV,GOV,Local Government,Functional,34580,1555,21,3,,,,,,,,,[],,1,2025-09-07 15:14:27.983 +0300,2025-09-07 15:14:27.983 +0300
7822,T5RAXrLQCD6,Patiko Health Centre III,Patiko HC III,32.324665,3.014087,8008021427067,mJidDmRCdn8,Patiko Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC III,GOV,Local Government,Functional,34674,1471,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.593 +0300,2025-09-07 15:14:55.593 +0300
326,F6wXWJHDAlo,Gwengdiya Health Centre II,Gwengdiya HC II,32.33675,2.9316,8008024327896,nd7BxeKY0BC,Awach Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC II,GOV,Local Government,Functional,34690,1555,21,3,,,,,,,,,[],,1,2025-09-07 15:14:27.987 +0300,2025-09-07 15:14:27.987 +0300
7823,NsNbvtaMOK2,Pawel Angany Health Centre II,Pawel Angany HC II,32.249268,3.023405,8008025514185,mJidDmRCdn8,Patiko Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC II,GOV,Local Government,Functional,34832,1471,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.595 +0300,2025-09-07 15:14:55.595 +0300
7683,WleyUUQfJK6,Pabwo Health Centre III,Pabwo HC III,32.21673,2.844617,8008028516952,eqWTxwNFZ3e,Owo Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC III,GOV,Local Government,Functional,34730,406,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.254 +0300,2025-09-07 15:14:55.254 +0300
7781,bRt4VDvHDPQ,Oroko Health Centre II,Oroko HC II,32.365074,3.28226,8008026451381,N00GWUvXv52,Palaro Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC II,GOV,Local Government,Functional,34565,1819,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.488 +0300,2025-09-07 15:14:55.488 +0300
7780,ltWFhjfI6qF,Labworomor Health Centre III,Labworomor HC III,32.3652,3.114663,8008026235719,N00GWUvXv52,Palaro Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC III,GOV,Local Government,Functional,34811,1819,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.485 +0300,2025-09-07 15:14:55.485 +0300
7726,qb4Et8MqIZt,Paicho Medical Centre,Paicho Medical Centre,32.450207,2.894706,8008026759580,OKIyTJatyIr,Paicho Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,Clinic,PFP,Private Authority,Functional,34692,285,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.352 +0300,2025-09-07 15:14:55.352 +0300
7611,ZEEW8QXy1sS,Omel Health Centre III,Omel HC III,32.58228,2.876609,8008022483866,SXn9X0OzWLu,Omel Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC III,GOV,Local Government,Functional,34847,1571,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.020 +0300,2025-09-07 15:14:55.020 +0300
7682,PQ5WTEpxw8U,Lugore Prisons Health Centre II,Lugore Prisons HC II,32.343155,3.049712,8008027149492,ALL4sSTGBRn,Owalo Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC II,GOV,UPS,Functional,34567,1591,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.252 +0300,2025-09-07 15:14:55.252 +0300
7844,EutuLBY58L0,Pukony Health Centre II,Pukony HC II,32.459858,2.964352,8008027892799,ufFYZzS4K49,Pukony Subcounty,Gwk4wkLz7EW,Gulu District,Acholi,HC II,GOV,Local Government,Functional,34770,381,21,3,,,,,,,,,[],,1,2025-09-07 15:14:55.647 +0300,2025-09-07 15:14:55.647 +0300
