id,name,code,parent_id,level_id,createdAt,updatedAt
264,Rweibogo - Kibingo Town Council,,38,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
265,Masajja Division,,129,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
266,Nebbi Subcounty,,158,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
267,Kaato Subcounty,,45,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
268,Ssi-Bukunja Subcounty,,104,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
269,Nyarutuntu Subcounty,,36,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
270,Nawaikoke Town Council,,72,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
271,Nyamuyanja Subcounty,,30,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
272,Kangai Town Council,,97,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
273,Lwengo Subcounty,,122,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
274,Kanyegaramire Subcounty,,149,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
275,Barjobi Subcounty,,102,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
276,Kaabong East Subcounty,,81,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
277,Kitabu Subcounty,,146,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
278,Alero Subcounty,,24,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
279,Okwang Town Council,,102,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
280,Abiliyep Subcounty,,80,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
281,Nyero Town Council,,136,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
282,Ogolai Subcounty,,130,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
283,Katuna Town Council,,88,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
284,Biiso Town Council,,57,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
285,Paicho Subcounty,,21,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
286,Arafa Subcounty,,162,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
287,Atik Division,,96,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
288,Athuma Subcounty,,163,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
289,Nakisunga Subcounty,,113,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
290,Malaba Town Council,,56,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
291,Nangoma Subcounty,,121,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
292,Ayami Subcounty,,101,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
293,Mukura Town Council,,137,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
294,Busakira Subcounty,,75,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
295,Mugiti Subcounty,,50,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
296,Kapujan Subcounty,,135,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
297,Harugogo Subcounty,,144,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
298,Matale Subcounty,,62,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
299,Bumasikye Subcounty,,47,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
300,Kitswamba Town Council,,146,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
301,Kyebe Subcounty,,121,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
302,Nyakishenyi Subcounty,,93,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
303,Bukuya Town Council,,106,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
304,Lubaga Division,,78,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
305,Pingire Subcounty,,138,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
306,Kijongo Subcounty,,29,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
307,Namayemba Town Council,,66,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
308,Koro Subcounty,,25,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
309,Mobuku Town Council,,146,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
310,Bikurungu Town Council,,93,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
311,Eastern Division,,51,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
312,Kyankende Subcounty,,64,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
313,Kiryanga Subcounty,,60,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
314,Rwengwe Subcounty,,27,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
315,Katooke Subcounty,,149,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
316,Muramba Subcounty,,90,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
317,Mutunda Subcounty,,64,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
318,Bunambutye Subcounty,,42,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
319,Yivu Subcounty,,156,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
320,Lopeei Subcounty,,87,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
321,Lubimbiri Subcounty,,112,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
322,Bukiise Subcounty,,49,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
323,Eastern Division,,43,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
324,Obiba Subcounty,,156,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
325,Kapunyasi Subcounty,,53,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
326,Pader Subcounty,,26,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
327,Nyakitunda Subcounty,,30,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
328,Lolelia South Subcounty,,81,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
329,Ibaare Subcounty,,28,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
330,Rukoni East Subcounty,,36,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
331,Bwongyera Subcounty,,36,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
332,Kashumba Subcounty,,30,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
333,Nkoma Subcounty,,145,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
334,Nalweyo Town Council,,61,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
335,Bobi Subcounty,,25,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
336,Pakele Town Council,,151,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
337,Makuutu Subcounty,,67,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
338,Kakule Subcounty,,50,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
339,Kamwenge Subcounty,,145,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
340,Petta Subcounty,,56,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
341,Mafudu Subcounty,,49,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
342,Kibijjo Subcounty,,61,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
343,Karuma Town Council,,64,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
344,Sipi Town Council,,43,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
345,Kasambya Subcounty,,61,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
346,Kaberebere Town Council,,30,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
347,Bukana Subcounty,,76,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
348,Dokolo Subcounty,,97,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
349,Namisuni Subcounty,,42,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
350,Nkokonjeru Town Council,,104,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
351,Rwemikoma Subcounty,,31,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
352,Ochelakur Subcounty,,133,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
353,Ogooma Subcounty,,136,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
354,Kasenda Town Council,,144,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
355,Kigoyera Subcounty,,149,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
356,Akokoro Subcounty,,96,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
357,Rushango Town Council,,29,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
358,Paminyai Subcounty,,24,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
359,Bwanswa Subcounty,,61,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
360,Olwa Subcounty,,130,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
361,Acii Subcounty,,95,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
362,Seetanamuganga Subcounty,,113,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
363,Ndagwe Subcounty,,122,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
364,Sidok Subcounty,,81,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
365,Namisindwa Town Council,,48,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
366,Lirapalwo Subcounty,,18,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
367,Kadokolene Subcounty,,53,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
368,Bundibugyo Town Council,,141,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
369,Porogali Subcounty,,26,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
370,Agweng Subcounty,,101,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
371,Lori Subcounty,,162,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
372,Abia Subcounty,,130,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
373,Apo Subcounty,,162,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
374,Lamiyo Subcounty,,18,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
375,Moyok Subcounty,,44,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
376,Migeera Town Council,,115,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
377,Karenga Town Council,,82,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
378,Oriamo Subcounty,,132,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
379,Butagaya Subcounty,,71,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
380,Bukwo Subcounty,,41,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
381,Pukony Subcounty,,21,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
382,Kamwezi Subcounty,,92,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
383,Rubindi Subcounty,,34,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
384,Wakiso Subcounty,,129,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
385,Kasangombe Subcounty,,114,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
386,Karusandara Subcounty,,146,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
387,Kibalinga Subcounty,,112,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
388,Uriama Subcounty,,161,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
389,Kabeywa Subcounty,,43,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
390,Ngando Subcounty,,117,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
391,Maizimasa Subcounty,,53,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
392,Birembo Subcounty,,61,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
393,Rhino Camp Subcounty,,155,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
394,Itojo Subcounty,,36,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
395,Katosi Town Council,,113,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
396,Kagadi Town Council,,60,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
397,Ruhiira Town Council,,30,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
398,Bamunanika Subcounty,,110,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
399,Nyakatonzi Subcounty,,146,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
400,Bumulisha Subcounty,,49,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
401,Lagoro Subcounty,,22,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
402,Kiru Town Council,,79,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
403,Kabonero Subcounty,,142,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
404,Bukulula Subcounty,,120,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
405,Alebtong Town Council,,94,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
406,Owo Subcounty,,21,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
407,Rugendabara-Kikongo Town Council,,146,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
408,Kibaale Town Council,,62,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
409,Bukedea Subcounty,,131,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
410,Leju Town Council,,161,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
411,Kitholhu Subcounty,,146,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
412,Nawanyago Town Council,,73,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
413,Laropi Town Council,,157,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
414,Kakumiro Town Council,,61,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
415,Buliisa Subcounty,,57,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
416,Mulanda Subcounty,,56,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
417,Makindye Division,,78,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
418,Kiruli Subcounty,,65,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
419,Kalangala Town Council,,119,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
420,Bukanga Subcounty,,74,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
421,Bujumba Subcounty,,119,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
422,Nankoma Town Council,,66,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
423,Morulem Subcounty,,79,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
424,Ruhaama Subcounty,,36,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
425,Geregere Subcounty,,18,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
426,Panyamur Town Council,,160,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
427,Magogo Subcounty,,73,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
428,Muwanga Subcounty,,108,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
429,Kiyindi Town Council,,104,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
430,Batta Subcounty,,97,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
431,Kyabugimbi Town Council,,28,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
432,Bwikhonge Subcounty,,42,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
433,Masodde-Karagi Town Council,,109,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
434,Kahungye Subcounty,,88,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
435,Inomo Town Council,,99,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
436,Kasambira Town Council,,73,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
437,Kuywee Subcounty,,18,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
438,Budhaya Subcounty,,66,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
439,Kirika Subcounty,,54,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
440,Namwendwa Town Council,,73,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
441,Kisengwe Subcounty,,61,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
442,Hapuuyo Subcounty,,148,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
443,Bugongi Town Council,,39,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
444,Okollo Subcounty,,155,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
445,Agali Subcounty,,101,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
446,Kibasi Town Council,,144,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
447,Oculoi Subcounty,,140,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
448,Nakaseke Town Council,,114,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
449,Kabamba Subcounty,,60,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
450,Opwateta Subcounty,,55,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
451,Adok Subcounty,,97,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
452,Mpenja Subcounty,,118,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
453,Iceme Town Council,,103,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
454,Busiika Town Council,,110,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
455,Maddu Town Council,,118,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
456,Kayonza Subcounty,,36,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
457,Abako Subcounty,,94,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
458,Pabo Town Council,,19,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
459,Kitagata Town Council,,39,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
460,Bubango Subcounty,,62,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
461,Kiganda Town Council,,106,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
462,Kituntu Subcounty,,126,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
463,Agulu Division,,96,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
464,Parombo Subcounty,,158,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
465,Omiyapacwa Subcounty,,18,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
466,Butiiti Subcounty,,149,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
467,Kyondo Subcounty,,146,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
468,Itula Subcounty,,159,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
469,Nabigasa Subcounty,,121,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
470,Mpungu Subcounty,,89,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
471,Kigando Subcounty,,112,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
472,Puti-Puti Subcounty,,55,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
473,Busukuya Subcounty,,45,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
474,Butemba Subcounty,,109,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
475,Bugitimwa Subcounty,,49,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
476,Awaliwal Subcounty,,140,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
477,Kigumba Town Council,,64,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
478,Bugadde Town Council,,75,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
479,Olio Subcounty,,138,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
480,Bubutu Subcounty,,48,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
481,Nyantonzi Subcounty,,65,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
482,Ngwedo Subcounty,,57,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
483,Butiiti Town Council,,149,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
484,Kagarama Town Council,,36,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
485,Kobwin Subcounty,,137,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
486,Luweero Town Council,,110,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
487,Nsinze Subcounty,,77,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
488,Simu Subcounty,,42,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
489,Ssekanyonyi Subcounty,,111,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
490,Dokolo Town Council,,97,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
491,Karugutu Town Council,,150,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
492,Toroma Town Council,,135,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
493,Baitambogwe Subcounty,,75,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
494,Nakatsi Subcounty,,40,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
495,Soroti West Division,,139,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
496,Ruhaama East Subcounty,,36,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
497,Sikuda Subcounty,,51,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
498,Apala Subcounty,,94,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
499,Kabira Town Council,,35,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
500,Waibuga Subcounty,,74,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
501,Nawanjofu Subcounty,,52,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
502,Ntungamo Subcounty,,36,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
503,Kyegegwa Town Council,,148,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
504,Nama Subcounty,,113,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
505,Kalungu Subcounty,,120,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
506,Bukuya Subcounty,,106,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
507,Kapkoros Subcounty,,41,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
508,Abia Subcounty,,94,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
509,Namalemba Subcounty,,67,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
510,Lwemiyaga Subcounty,,128,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
511,Kitswamba Subcounty,,146,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
512,Eastern Division,,36,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
513,Ogwette Subcounty,,102,4,2025-08-30 15:43:06.895 +0300,2025-08-30 15:43:06.895 +0300
